asli,translate
"Regio gigi geligi
- Tampak benih gigi 18,28,38,48
- Benih gigi 38: posisi mesioversi. Akar belum terbentuk sempurna. Bagian akar bersinggungan
dengan kanalis mandibularis
- Benih gigi 48: posisi mesioversi. Akar belum terbentuk sempurna. Bagian akar bersi","DENTAL REGION
- Tooth buds 18,28,38,48
- There was a radiopaque appearance (orthodontic appliance) on the tooth crown of the
mandible and maxilla
- Tooth bud 38: mesioversion position. The roots are not yet fully formed. The apical contact
with the mandib"
"Radiodiagnosa
- Benih gigi 18,28,38,48
- Persistensi gigi 65
- Gigi 25 impaksi posisi mesioversi
- Susp sinusitis","Radiodiagnosa
- Tooth bud 18,28,38,48
- Tooth bud 38 mesioversion
- Tooth bud 48 mesioversion
- Susp sinusitis"
"CTR < 50%, aorta dan mediastinum tak melebar.
Trakea di tengah, Hilus Baik.
Paru tak tampak infiltrat/nodul.
Diafragma dan Sinus baik.
Tulang-tulang intak, tampak skoliosis thorakal ke kanan","CTR < 50%, heart in the good shape, no enlargement of Aorta and mediastinum 
Trachea and both hilum are good.
lung : no infiltrate nor nodule seen in both lung
Diafragm and sinus are good.
There is right scoliosis of thorachal vertebrae "
"80% MPR, kelelahan umum",General fatique at 80% MPHR
Gangguan derajat sedang pada frekunsi 4000 kHz-8000 kHz,Moderate degree of interference at frequencies of 4000 kHz-8000 kHz
Gangguan derajat sedang pada frekunsi 8000 kHz,Moderate degree of interference at frequencies 8000 kHz
"AD : Gangguan derajat sedang pada frekunsi 4000 kHz-8000 kHz
AS : Gangguan derajat sedang pada frekunsi 8000 kHz","AD : Moderate degree of interference at frequencies of 4000 kHz-8000 kHz
AS : Moderate degree of interference at frequencies 8000 kHz"
"CTR < 50%, aorta dan mediastinum tak melebar.
Trakea di tengah, Hilus Baik.
Paru tampak infiltrat minimal di lapang kanan superposisi dengan costae dan skapula
Diafragma dan Sinus baik.
Tulang-tulang intak.","CTR < 50%, heart in the good shape and contour, no enlargement of Aorta and mediastinum 
Trachea and both hilum are good.
lung : on upper right seen minimal infiltrate superposition with rib and scapular bone.
Diafragm and costophrenic angle seen normal."
"Suspek TB paru kanan
Cor dalam batas normal",Suspicious for right lung TB
Top Foto lordotik,Top lordotic photo
"Low voltage at limb leads; IRBBB pattern at leads of V1; Slow progression of r at leads of V1-V2","Low voltage at limb leads; IRBBB pattern at lead of V1; Slow progression of r at leads of  V1-V2"
"Low voltage at limb leads; IRBBB pattern at leads of V1; Slow progression of r at leads of V1-V2","Low voltage at limb leads; IRBBB pattern at lead of V1; Slow progression of r at leads of  V1-V2"
"0,232 (Prolonged)","0,232 (prolonged)"
"ST-T abnormality at leads of III, aVF","ST-T abnormality at leads of III,aVF"
"ST-T abnormality at leads of III, aVF","ST-T abnormality at leads of III,aVF"
ADS : Normal,Audiometry Test Within Normal Limit
"CTR < 50%, aorta elongasi dan mediastinum tak melebar.
Trakea di tengah, Hilus Baik.
Paru tak tampak infiltrat/nodul.
Diafragma dan Sinus baik.
Tulang-tulang intak, tampak skoliosis thorakal ke kanan","CTR < 50%, heart in the good shape, no enlargement of Aorta and mediastinum 
Trachea and both hilum are good.
lung : no infiltrate nor nodule seen in both lung
Diafragm and sinus are good."
Sinus rhythm (+) (susp) PVC,Sinus rhythm (+) (susp) PVC
Treadmill Test,Treadmill Test
"CTR >50%, cor membesar ke kiri
Aorta elongasi dan mediastinum tak melebar
Trakea dan hilus baik
Paru  tak tampak infiltrat 
Diafragma dan sinus baik","CTR < 50%, heart in the good shape, no enlargement of Aorta and mediastinum 
Trachea and both hilum are good.
lung : no infiltrate nor nodule seen in both lung
Diafragm and sinus are good."
"Kardiomegali, elongasi aorta","Cardiomegali, elongasi aorta"
OA genu kanan grade 3,"All articular bone in good position
No fracture / dislocation
Severe medial articular space narrowing with sclerosis periarticular bone
Osteophyte seen on patelar, condyle and intercondilar eminentia .
Soft tissue seen normal"
OA genu kiri grade 2-3,"All articular bone in good position
No fracture / dislocation
Moderate - Severe medial articular space narrowing with sclerosis periarticular bone
Osteophyte seen on patelar, condyle and intercondilar eminentia .
Soft tissue seen normal"
Tak tampak kelainan radiologis pada bahu kanan,"All articular bone in good position
No fracture / dislocation
No articular space narrowing
No osteophyte
Soft tissue seen normal"
"CTR < 50%, aorta dan mediastinum tak melebar. 
Trakea di tengah, 
Hilus Baik. 
Paru tak tampak infiltrat/nodul. 
Diafragma dan Sinus baik. 
Tulang-tulang intak.","CTR < 50%, Heart is normal in size
No enlargement of Aorta and mediastinum 
Trachea and both hilum are normal. 
Lung : no infiltrate nor nodule seen in both lung 
Diafragm and sinus are normal ."
Normal sinus rhythm,Normal sinus rhythm
Normal sinus rhythm,Whitin Normal Limit
"CTR > 50%, cor membesar ke kiri apeks tertanam
Aorta elongasi , mediastinum tak melebar
Trakea dan hilus baik
Paru tak tampak infiltrat / nodul
Diafragma dan sinus baik
Tulang tulang tak tampak kelainan

 ","CTR > 50%, with elongated aorta 
No mediastinal enlargement .
Trachea and both hilum seen normal
Lung: no infiltrate / nodule.
Diaphragm and both costophrenic angle seen normal"
"Kardiomegali, elongasi aorta
Pulmo dalam batas normal ","Cardiomegali and aorta elongated 
Lung in normal limit"
"USG SOFT TISSUE INGUINAL KIRI :
Kutis dan subkutis tak menebal
Tampak dibawah jaringan sikatriks ( post op) di suprainguinal kiri lesi kistik diameter 3,21 cm yang ketika di kompresi cairan berkurang,.
Terlihat juga fluid collection intrascrotal peritesti","LEFT INGUINAL SOFT TISSUE ULTRASOUND :
No thickening cutaneus / subcutaneus layer.
Left suprainguinal : Subsicatrical layer there is cystic cavity ( 3,21 cm in diameter), fluid decrease with compression.
Fluid collection also seen in left scrotal
No ingui"
"- Suspek rongga kistik subsikatrikal layer di suprainguinal kiri 
  ( kemungkinan berhubungan dengan fluid collection di scrotum kiri perlu dipertimbangkan )",- Suspicious subsicatrical layer  cystic cavity left suprainguinal ( probably connect to left scrotal )
"87% MPR, kelelahan umum",General fatique at 91% MPHR
08 Menit 06 Detik,08 Minute 06 Second
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal.
Mediastinum tidak melebar.
Tidak tampak kelainan parenkim paru.","Both sinuses and diaphragms are normal.
The heart shadow is of normal size and configuration.
No widening of the mediastinum noted.
There is no pathological finding at both lung fields."
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal.
Mediastinum tidak melebar.
Tidak tampak kelainan parenkim paru.",Normal Chest
"CTR < 50 %.  Aorta dan mediastinum superior tak melebar.
Trakea di tengah. Kedua hilus tak menebal.
Corakan bronkovaskuler kedua paru baik, tak tampak infiltrat.
Diafragma licin. Kedua sinus kostofrenikus lancip.
Tulang-tulang intak.","Both sinuses and diaphragms are normal
The heart is of normal size and configuration
No widenning of the mediastinal space is noted
There is no evidence of pulmonary disease "
"CTR < 50 %.  Aorta dan mediastinum superior tak melebar.
Trakea di tengah. Kedua hilus tak menebal.
Corakan bronkovaskuler kedua paru baik, tak tampak infiltrat.
Diafragma licin. Kedua sinus kostofrenikus lancip.
Tulang-tulang intak.",Normal chest
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal.
Mediastinum tidak melebar.
Tidak tampak kelainan parenkim paru.","Both sinuses and diaphragms are normal
The heart is of normal size and configuration
No widenning of the mediastinal space is noted
There is no evidence of pulmonary disease"
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal.
Mediastinum tidak melebar.
Tidak tampak kelainan parenkim paru.",Normal Chest.
"Tampak impaksi gigi
1.8 klas IA disto anguler (SA)
2.8 klas IA disto anguler (SA)
3.8 klas IIA mesio anguler
4.8 klas IIA mesio anguler
Tidak tampak kelainan akar gigi,lamina dura intact.","There are impacted teeth
1.8 clas IA disto angular (SA)
2.8 clas IA disto angular (SA)
3.8 clas IIA mesio angular
4.8 clas IIA mesio angular
No abnormality of the upper-lower teeth seen and intact lamina dura."
"Tidak membesar, pinggir rata,  echostruktur normal, tidak tampak lesi patologis, tidak tampak pelebaran ductuli biliaris dan v.portal, ascites (-).","Normal size with smooth surface and normal echostructure, no pathological lesion seen, no dilated biliary tract and portal vein. No ascites noted."
"Bentuk normal, dinding tidak menebal, batu (-).","normal gallbladder wall, no stone seen."
"Echostruktur dan echodensitas normal, ductus pancreaticus tidak melebar.","Normal echostructure and echodensity, no dilated pancreatic duct."
"Tidak membesar, v.lienalis tidak melebar.","No enlargement of spleen, no widening of splenic vein."
Aorta abdominalis tidak melebar.,No dilated abdominal aorta noted.
"Tidak membesar (+/- 7,5 ml, normal 7-15 ml), echostruktur normal.","Normal size (about 7,5 ml, normal range 7-15 ml), normal echostructure."
Tidak tampak kelainan USG organ abdomen. ,No abnormality of abdominal organs seen in  sonographic examination. 
"Terisi baik, dinding tidak menebal, batu/massa (-).","Well filling, no stone or mass noted."
"CTR < 50 %.  Aorta dan mediastinum superior tak melebar.
Trakea di tengah. Kedua hilus tak menebal.
Corakan bronkovaskuler kedua paru baik, tak tampak infiltrat.
Diafragma licin. Kedua sinus kostofrenikus lancip.
Tulang-tulang intak.","Both sinuses and diaphragms are normal
The heart is of normal size and configuration
No widening of the mediastinal space is noted
There is no evidence of pulmonary disease"
"CTR < 50 %.  Aorta dan mediastinum superior tak melebar.
Trakea di tengah. Kedua hilus tak menebal.
Corakan bronkovaskuler kedua paru baik, tak tampak infiltrat.
Diafragma licin. Kedua sinus kostofrenikus lancip.
Tulang-tulang intak.",Normal Chest.
"Both sinuses and diaphragms are normal.
The heart shadow is of normal size and configuration.
No widening of the mediastinum noted.
There is no pathological finding at both lung fields.","Both sinuses and diaphragms are normal.
The heart shadow is of normal size and configuration.
No widening of the mediastinum noted.
There is no pathological finding at both lung fields."
"Both sinuses and diaphragms are normal.
The heart shadow is of normal size and configuration.
No widening of the mediastinum noted.
There is no pathological finding at both lung fields.",Normal Chest.
"Both sinuses and diaphragms are normal
The heart is of normal size and configuration
No widenning of the mediastinal space is noted
There is no evidence of pulmonary disease","Both sinuses and diaphragms are normal
The heart is of normal size and configuration
No widenning of the mediastinal space is noted
There is no evidence of pulmonary disease"
"Both sinuses and diaphragms are normal
The heart is of normal size and configuration
No widenning of the mediastinal space is noted
There is no evidence of pulmonary disease",Normal chest
"CTR < 50 %.  Aorta dan mediastinum superior tak melebar.
Trakea di tengah. Kedua hilus tak menebal.
Corakan bronkovaskuler kedua paru baik, tak tampak infiltrat.
Diafragma licin. Kedua sinus kostofrenikus lancip.
Tulang-tulang intak.","Both sinuses and diaphragms are normal.
The heart shadow is of normal size and configuration.
No widening of the mediastinum noted.
There is no pathological finding at both lung fields."
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal. 
Mediastinum tidak melebar. 
Tidak tampak kelainan parenkim paru.","Both sinuses and diaphragms are normal.
The heart shadow is of normal size and configuration.
No widening of the mediastinum noted.
There is no pathological finding at both lung fields."
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal. 
Mediastinum tidak melebar. 
Tidak tampak kelainan parenkim paru.",Normal chest 
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal.
Mediastinum tidak melebar.
Tidak tampak kelainan parenkim paru.","Both sinuses and diaphragms are normal.
The heart shadow is of normal size and configutation.
No widening of the mediastum noted.
The is no pathological finding at both lung fields."
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal. 
Mediastinum tidak melebar. 
Tidak tampak kelainan parenkim paru.","Both sinuses and diaphragms are normal. 
The heart shadow is of normal size and configuration. 
No widening of the mediastinum noted.
There is no pathological finding at both lung fields."
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal. 
Mediastinum tidak melebar. 
Tidak tampak kelainan parenkim paru.","Both sinuses and diaphragms are normal
The heart is of normal size and configuration
No widening of the mediastinal space is noted
There is no evidence of pulmonary disease"
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal. 
Mediastinum tidak melebar. 
Tidak tampak kelainan parenkim paru.",Normal Chest.
"Impaksi gigi.
3.8 klas II A vertikal.
4.8 klas II A vertikal
Akar gigi rahang atas-bawah baik
Lamina dura intact.","There are impacted teeth :
3. 8 class II A Vertical
4. 8 class II A Vertical
Normal teeth root of upper - lower jaws
Lamina dura intact"
"Tidak membesar, pinggir rata, echostruktur kasar, corakan vaskuler masih terlihat jelas, tidak tampak lesi patologis, tidak tampak tanda pelebaran ductuli biliaris dan v.portal, ascites (-)","Normal size with smooth surface,rough echostructure,vascular are clear. No pathological lesion seen,no dilated biliary tract and portal vein.No ascites noted."
"Bentuk normal, dinding tidak menebal, batu (-), tidak tampak pelebaran CBD.","Normal gallbladder wall,no stone seen."
"Echostruktur dan echodensitas baik, tidak tampak kalsifikasi patologis, ductus pancreaticus tidak melebar.","Normal echostructure and echodensity,no dilated pancreatic duct."
"Tidak membesar, v.lienalis tidak melebar.","No enlargement of spleen,no widening of splenic vein."
Aorta abdomen tidak melebar.,No dilated abdominal aorta noted.
"Bentuk besar kedua ginjal dalam batas normal, tidak tampak pelebaran sistem pelvio-calyces kanan kiri, batu (-).","The both of kidney was normal limits. No dilated pelvio-calyces systems,no stoon seen."
"Bentuk besar normal, echostruktur baik. Volume +/- 10 ml (normal 7-15 ml).","Normal size (about 10 ml,normal range 7-15 ml),normal echostructure."
"Gambaran Fatty Liver (grade I).
USG organ abdomen lain normal.","Fatty liver (grade I).
No abnormality of abdominal organs seen in sonographic examination."
"Terisi baik, dinding tidak menebal, batu/massa (-).","Well filling,no stone or mass noted."
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal. 
Mediastinum tidak melebar. 
Tidak tampak kelainan parenkim paru.","Both sinuses and diaphragms are normal.
The heart shadow is of normal size and configuration.
No widenning of the mediastinum noted.
There is no pathological finding at both lung fields."
"Both sinuses and diaphragms are normal.
The heart CTR > 50%
No widening of the mediastinum noted.
There is no pathological finding at both lung fields.","Both sinuses and diaphragms are normal.
The heart shadow is of normal size and configuration.
No widening of the mediastinum noted.
There is no pathological finding at both lung fields."
"Both sinuses and diaphragms are normal.
The heart CTR > 50%
No widening of the mediastinum noted.
There is no pathological finding at both lung fields.",Normal Chest
"Both sinuses and diaphragms are normal.
The heart CTR > 50%..
No widening of the mediastinum noted.
There is no pathological finding at both lung fields.","Both sinuses and diaphragms are normal.
The heart shadow is of normal size and configuration.
No widening of the mediastinum noted.
There is no pathological finding at both lung fields."
"Both sinuses and diaphragms are normal.
The heart CTR > 50%..
No widening of the mediastinum noted.
There is no pathological finding at both lung fields.",Normal Chest
"Sinus lancip, diafragma baik. 
Jantung dengan bentuk dan besar dalam batas normal. 
Mediastinum tidak melebar. 
Tidak tampak kelainan parenkim paru.",Both sinuses and diaphragms are normal. The heart shadow is of normal size and configuration. No widening of the mediastinum noted. There is no pathological finding at both lung fields.
"Tidak membesar. permukaan licin. echostruktur homogen, tidak meninggi. Tak tampak lesi fokal/ SOL maupun ascites. Traktus billiaris intra dan ekstra hepatik tidak melebar ","The size nirmal limits
There parenchim was normal limits.
Normal biliary tract and portal vein.
There was no SOL or ascites."
Besar dan bentuk serta dinding normal. Tak tampak batu/ sludge/ SOL.,"The size and wall was normal limits.
There was no stone or sludge"
